date,actual_revenue,predicted_revenue,tv_contribution,tv_roi,radio_contribution,radio_roi,print_contribution,print_roi,social_media_contribution,social_media_roi,search_contribution,search_roi,email_contribution,email_roi,display_contribution,display_roi,baseline_contribution,tv_contribution_pct,radio_contribution_pct,print_contribution_pct,social_media_contribution_pct,search_contribution_pct,email_contribution_pct,display_contribution_pct,baseline_contribution_pct
2011-04-10,9913.979999999976,10784.6479833309,2373.9122114468737,2.0384452728877385,-9785.41350610529,-3.700946474172112,296.4381181769895,0.07049842401988862,-3178.399487448136,-0.8182640687296968,-1523.2541129000965,-0.3142349897679415,-230.79404933630576,-0.04867409225882837,0.0,0.0,22832.158809496865,22.011958249504936,-90.73465838875724,2.7487046274961764,-29.47151814654287,-14.124282176427894,-2.1400239460112975,0.0,211.7098197807382
2011-07-05,40758.430000000124,39966.976692686585,7279.566425277826,7.876358076753434,-7714.86356488437,-2.9787233019758266,-734.1082804489124,-0.12966399730976513,-3770.452299897239,-0.6785391921668248,-2953.575423379174,-0.3242391440984904,-1136.9049173463645,-0.09002734441834181,480.3097390881303,0.05529693600262149,48517.005014276685,18.213953187532166,-19.303095213344186,-1.8367871207612365,-9.433919230090728,-7.390039647206136,-2.8446107547444357,1.2017665053359428,121.3927322732786
2011-11-24,50978.62999999997,53931.29414250642,4753.667811093983,5.421919373930976,-4987.294279338552,-2.4325179632527343,1227.6558083072232,0.36833357584975196,-5046.353925359923,-1.7301765113502463,-145.40576091770345,-0.023605559411362272,-240.05789827479748,-0.02552129539034948,287.12365104867786,0.0340515452445826,58081.95873594751,8.814303247633989,-9.247496019955086,2.2763329303081488,-9.357005066530743,-0.26961296447566724,-0.4451180007668197,0.5323878382929047,107.69620803549327
2011-03-11,25475.180000000102,23284.276884464332,4898.638845170997,4.389815348165172,-8937.500502809387,-3.9363578519310227,-1794.3978071880156,-0.5005824347317193,-2765.3194312974592,-0.7765657101729475,-1261.4711493159011,-0.2880616987501972,0.0,0.0,0.0,0.0,33144.3269299041,21.038398012005487,-38.38427341831105,-7.706478565307169,-11.876338032823032,-5.417695192233246,0.0,0.0,142.346387196669
2011-04-04,33254.240000000165,32875.49869348859,2159.9289763318484,1.8446741620393272,-8034.455262056261,-3.0673703817603206,-713.4809625343914,-0.14772810729765087,-2973.6202623714344,-0.6966853462718672,-1241.2927312474858,-0.22808656999880303,700.4699827303593,0.12617738774241044,0.0,0.0,42977.948952635954,6.570026500494272,-24.43903691610794,-2.1702513753067585,-9.045095528726984,-3.7757381046004928,2.1306748507790583,0.0,130.72942057346887
2011-08-25,23827.46000000006,24984.231533124643,7103.321110189387,8.19885167038642,-11804.943082044294,-5.500726016413394,-1462.8683990270292,-0.3360945650313102,-3014.630413121962,-0.5861436185384009,-4428.913992981808,-0.5914042408582683,-1298.9729843485802,-0.11724535245178581,3118.077965720895,0.2987351465586816,36773.16132873803,28.4312171089659,-47.24957446216843,-5.855166676179438,-12.066132228742353,-17.726836973592153,-5.199171255783367,12.480183597349708,147.1854808901501
2011-03-01,26354.96000000005,28433.193695448794,1088.8022524963926,0.6743646891390798,-13017.924756639808,-4.2470759201474015,-1883.5070962639802,-0.38138096367711427,-4515.363639624233,-1.0250309050019824,-2359.7122630372287,-0.49026869648194066,-2382.984497917725,-0.38604033085276507,-1560.5685445741437,-0.2715827058880902,53064.45224100952,3.829335051695841,-45.78425095709014,-6.624324781937764,-15.880606617704688,-8.29914602036049,-8.380994845117105,-5.488544696348827,186.6285328668632
2011-05-20,26718.170000000067,26768.695479999184,3884.15674317889,3.503374922817821,-6552.078616802039,-2.718174719785784,-318.8127326675749,-0.07092560731910019,-1491.4175199423698,-0.30443740162492006,-1802.9535668231983,-0.3187547853031693,-1628.7676620439743,-0.23127330095574997,-1116.808987764165,-0.1978053467524203,35795.377822863615,14.510071086882148,-24.476645198110486,-1.1909909203673477,-5.571498697262686,-6.735306052438434,-6.08459856873094,-4.172071024524199,133.72103937455196
2011-09-09,30075.620000000064,28735.071926543504,0.0,0.0,0.0,0.0,-1651.76574959571,-0.5254192497385923,-2673.3923189110574,-0.683188645070304,-850.2721115478853,-0.13364981617995222,-844.7091855345789,-0.08939554006453286,-727.4020375112013,-0.09720233871742466,35482.61332964394,0.0,0.0,-5.748256882106222,-9.30358666143292,-2.959004639770753,-2.939645279795851,-2.531408445298781,123.48190190840454
2011-01-11,68655.59000000016,67083.32783349133,7253.640217239226,5.961144801399736,-1875.4939500498149,-0.8559873438747141,3157.2544703376043,1.0737719006433284,-3724.4148751098983,-0.9941688177301891,595.0479936215852,0.1330605239303099,0.0,0.0,1302.1265273255412,0.17844683120810487,60375.16745012709,10.812880713436892,-2.795767608167875,4.706466677047208,-5.551923250370542,0.8870281377491647,0.0,1.941058336517788,90.00025699378736
2010-12-22,6199.969999999998,8236.03455942347,2570.141540267212,2.2480617354318855,-6362.935435389169,-2.8913365514403067,0.0,0.0,-5845.555854146965,-1.626317930682033,-1256.752923842172,-0.28907950762684437,-3118.1948583002522,-0.4648568780952871,-1390.1101406827456,-0.1518583853251692,23639.44223151756,31.206055799347254,-77.25726973921999,0.0,-70.9753682062762,-15.25919925146776,-37.86039065040699,-16.87839130170011,287.0245633497238
2011-03-10,26120.220000000114,27285.338397451982,3634.910291359647,2.494773743048879,-7949.8756069634255,-2.512086836447451,-697.7738154080216,-0.16746598364349902,152.61531750572976,0.0339992108130988,-1767.8456630229157,-0.3518016809594429,284.47287597575996,0.05646173950014389,-235.27466269774231,-0.0482877179795668,33864.10966070295,13.321844275528905,-29.13607114253645,-2.5573214641647346,0.5593308585096441,-6.47910477514182,1.0425851123119119,-0.8622750404287206,124.11101217592126
2011-05-19,35599.350000000035,37657.449535732405,2389.3686515494483,1.865237042583488,-7734.837122354307,-2.5442036729253883,-114.43362605218863,-0.02078970885740863,880.8174247053757,0.17504425199382662,100.89159886661218,0.014571098709954981,106.25015222842922,0.01258232109189868,-1722.2247194452648,-0.27362525530977655,43751.6171762343,6.345009237235315,-20.539992000825425,-0.30388044719705415,2.339025705576756,0.2679193628630589,0.2821490927780718,-4.5733971383565954,116.18316618792588
2011-03-08,25081.620000000177,25893.21874542193,613.9066710666557,0.4035540976609076,-13278.414813555326,-4.398020261645654,-835.2266469626957,-0.18945265240283163,-3967.6353161101288,-0.8601938033708754,-2229.04292787757,-0.4056803118486891,-3228.927756485409,-0.5227762902105414,-2532.1916012520232,-0.43478937855785565,51350.751136598425,2.370916791390402,-51.281437599962445,-3.2256578649974466,-15.323067228988785,-8.608597292569806,-12.470167530084694,-9.779362025818939,198.31737275103168
2011-12-06,56713.210000000145,51066.41436868949,5258.740717680623,4.328110416026586,-8390.807613597877,-3.514135858576086,963.0187881265301,0.2306692602982426,0.0,0.0,-281.0127624716479,-0.05016212921813964,261.2307192000808,0.02691831984313378,-1060.3465742439148,-0.13527192560994902,54315.591093995696,10.297846016196765,-16.43116658439712,1.8858163433479458,0.0,-0.5502888071263254,0.5115509330928274,-2.076406944471215,106.36264904335712
2011-01-30,6615.749999999991,5768.825229808321,4057.889640073818,4.5061627060740665,-4797.166987630744,-2.511237613140872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-660.4111023621745,-0.12728068395106493,7168.513679727421,70.34169832544309,-83.15673983054846,0.0,0.0,0.0,0.0,-11.447930489378297,124.26297199448366
2010-12-17,45418.329999999965,47213.8250101682,1929.1156802805708,2.058953273721445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.5315308765712,0.0771184241162276,-145.33748395215662,-0.023648761477944084,45063.51528296321,4.085912717016906,0.0,0.0,0.0,0.0,0.7763224665606593,-0.3078282344649179,95.44559305088735
2011-09-07,34413.530000000115,36184.125031608906,0.0,0.0,-9755.4188245861,-4.7630624979669856,-3762.224197031923,-0.7818372281619032,-3141.0839868340336,-0.6194430066210266,-4556.417405176384,-0.5039799715266765,-1036.4222288603924,-0.07755195988548479,2347.602205899864,0.2343814601503834,56088.089468197875,0.0,-26.96049390738116,-10.39744416576442,-8.680834438003176,-12.592310581494212,-2.8643009274233333,6.487934153027326,155.00744986703899
2011-09-29,46401.450000000084,48807.41997049425,4287.842673310937,6.075669047114996,-9135.668760125802,-4.573391050188881,-1459.4185876152187,-0.34137009146169717,-2745.325200694351,-0.6258249768493506,-2888.7559336745835,-0.3646010422329988,475.46865911516215,0.03978387764962294,3376.4589660476195,0.34806235881708075,56896.81815413049,8.785227073881561,-18.717786692368957,-2.9901572107222365,-5.624811150341472,-5.918681904146818,0.9741729011748607,6.917921430980789,116.57411555154226
2011-06-13,22457.210000000076,23138.839563743273,2154.211966423336,2.0503026291766626,-11854.320852712048,-4.0922688979107855,-1331.8309799087147,-0.24800582848718003,-3761.165559694862,-0.8028221466905294,-1751.5574951479139,-0.2553063787546463,-1258.3939219417662,-0.14758587582527996,-1532.3177820682686,-0.20338809630901525,42474.214188793514,9.309939508802401,-51.23126775677562,-5.75582442775388,-16.254771763007124,-7.569772418027676,-5.4384487107710004,-6.622275839922798,183.5624214074557
2011-07-25,26887.150000000187,28948.980896157547,6135.7416170079705,7.5504739143373625,-9740.433029030464,-4.085992058690722,-1234.5230645635056,-0.27110805569272484,-1860.3297423951408,-0.3692353899794457,-3994.035500790371,-0.4714606534276054,269.5449083383246,0.023814943073508732,939.0015810294135,0.11346573570496223,38434.01412656132,21.195017672702875,-33.6468943897204,-4.264478494050774,-6.426235690535364,-13.796808651459322,0.9311032720122517,3.243642960688985,132.76465332036176
2011-01-24,25733.790000000135,27329.29544800731,3227.989444547675,2.916611952498893,-6267.70176713328,-2.9774032308040415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2439.31653183066,-0.42245026277718684,32808.32430242357,11.811462357998844,-22.934004204599002,0.0,0.0,0.0,0.0,-8.925647338663904,120.04818918526405
2011-07-19,50182.830000000075,49154.51424303641,7146.099775356015,6.934056332701989,-9133.939021403865,-3.553743836700943,-186.87140763559,-0.032025454215031814,-129.18184565259435,-0.02205944004395335,-2334.725741407725,-0.2679456587598368,921.6510987703296,0.08568349612886857,57.192815607581,0.006720904710698156,52814.288569402255,14.538033556843427,-18.582095992735493,-0.3801714054412888,-0.26280769455654873,-4.7497687188282605,1.8750080495422605,0.1163531294904076,107.4454490756855
2011-11-03,63561.48999999997,54933.0965400989,9023.299549122938,10.474791392362627,-4823.155829852345,-2.58694705584168,685.4345033055579,0.2031199910226188,-3371.327885476705,-1.0464307751329112,-107.86046372371493,-0.019533993951789116,268.5008924272697,0.02689724010463039,60.206895877090574,0.007600259020119517,53197.99887841881,16.425980178518245,-8.780054527477146,1.247762362722842,-6.137152459657493,-0.1963487779083803,0.4887780033140406,0.10960040425382178,96.84143481623407
2010-12-20,26789.129999999983,28036.735386262117,396.3774840855149,0.39173541936602746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1963.6523888966658,-0.28883612398274117,29604.010291073268,1.41377902464257,0.0,0.0,0.0,0.0,0.0,-7.0038553413706195,105.59007631672806
2011-02-25,20595.740000000005,22021.29125382914,5054.200502973235,4.136277745657027,-8581.200579838023,-3.6083816191032545,-847.0858375251119,-0.30086087838393766,-3219.260190842957,-0.9566951930896935,0.0,0.0,0.0,0.0,0.0,0.0,29614.637359061995,22.95142662033678,-38.96774481081301,-3.846667426360921,-14.618852971590304,0.0,0.0,0.0,134.48183858842745
2011-03-20,22153.490000000103,20996.56800117484,3765.5368370334654,3.270568934488045,-7453.485549985009,-3.0072930275472407,-235.75012584073193,-0.06421801858323602,-3225.4611788340226,-1.0136265921353895,372.8744463584917,0.1002267139992344,0.0,0.0,0.0,0.0,27772.853572442647,17.93405873199262,-35.4985898150972,-1.1228031449117817,-15.361849511089362,1.775882831601945,0.0,0.0,132.27330090750377
2011-09-21,48560.67999999983,47519.55346558711,3655.0553262791436,4.65974238105935,-8489.499986553928,-3.59669710830294,-724.7095384318309,-0.16299123057812676,-1162.550686333052,-0.22178717111742513,-3833.9047774987703,-0.48926372243979066,140.48158937966218,0.011016746816853534,4098.962572298209,0.405039829672053,53835.718966447675,7.6916870208514805,-17.865277275178705,-1.5250764907895311,-2.446468035889589,-8.068057247792158,0.29562901823434995,8.62584404389787,113.29171896666628
2011-11-27,20611.08000000008,55738.00391468212,9507.14694490641,13.080649612562308,0.0,0.0,-437.5891805471838,-0.1416811061977898,0.0,0.0,425.0624215479547,0.09392648327866984,435.5655129402512,0.05281854773147854,1056.0710254857913,0.14680682237232645,44751.7471903489,17.056848608104,0.0,-0.7850822595243979,0.0,0.762607900703792,0.781451581235254,1.8947054995049946,80.28946866997636
2011-12-08,82494.99999999972,47124.917861523914,3354.63385957259,2.8762551097233953,-8347.837521803995,-3.8037908884968146,1142.9588034656626,0.28120872528033625,-2001.9875953677183,-0.6908575021197649,-262.3391396124571,-0.0531339146768808,331.5084548135346,0.0371207625533881,219.59884375971887,0.03187900485877481,52688.38215669658,7.1185988470688635,-17.714274953929955,2.4253809986984707,-4.248256943917735,-0.55668879972022,0.7034674432487475,0.4659930536218818,111.80578035492994
2011-03-06,10005.369999999983,10194.951910342159,5003.243870197676,4.165100663651154,-7592.29269292927,-3.532481897625842,0.8633788876231847,0.0002776673594980333,-3303.1334982412263,-0.9405920388184916,-1875.0767612264153,-0.44802346381466573,0.0,0.0,0.0,0.0,17961.347613653772,49.07569858296428,-74.47109863487782,0.008468690144063743,-32.39969670568429,-18.39220800369116,0.0,0.0,176.17883607114496
2011-11-25,50822.73000000001,54749.81068930393,9029.72610664912,11.258729341723548,-6050.734668821999,-3.3067195689337257,-215.3177337506204,-0.07134569285462662,0.0,0.0,465.19499850943976,0.09878639198773433,542.0639154798046,0.06561452687818255,-58.1803838626729,-0.007613459673357896,51037.05845510086,16.49270745042629,-11.051608384837916,-0.3932757593857497,0.0,0.8496741680977566,0.9900745019118461,-0.1062659087404647,93.21869393252824
2011-07-10,5993.869999999983,7078.3297517943065,4056.697911489453,6.070538280743203,-9062.16793099893,-4.169945808734052,-1371.4776316002717,-0.3437485448034026,-4712.392079803234,-1.1469553157401735,-1833.4997598804239,-0.2788050022019172,-815.5668159465486,-0.09652329399102053,20.37490593374605,0.0033095648789377586,20796.361152600515,57.31151350304228,-128.02692511890584,-19.37572393053053,-66.57491590595474,-25.90300006036939,-11.52202347933576,0.28784906394875365,293.8032259281052
2011-08-03,28113.140000000178,30960.519563097743,4245.945124390753,4.407845281583309,-8452.893694489281,-3.253440420642953,-1055.981051916613,-0.20525091245320312,-1915.0128931612526,-0.37446917507073857,-4170.211322448395,-0.44007582454088745,65.21933681334122,0.005575584199558806,2297.5700040731936,0.20909296950959463,39945.884059836,13.71406289141075,-27.30217003387888,-3.4107342732557075,-6.185338360548,-13.469448773136627,0.210653237522141,7.420967207577801,129.02200810430853
2011-04-26,31047.430000000168,29931.38981134372,1700.7620873292326,1.2961742552846742,-9728.246291446678,-2.8574417882781695,-1856.2413664505802,-0.3773998915219234,-1863.363854914427,-0.3810139278923037,-1450.7038536845357,-0.2222932991450512,-1784.8276351995119,-0.2665262430804019,-2791.5343503402146,-0.46418577684108375,47705.54507605043,5.682202189905192,-32.50181950374974,-6.201654444215222,-6.225450494143875,-4.8467640922398205,-5.963063013275376,-9.326444137526313,159.38299349524513
2011-11-10,71008.26,63594.2292439418,7554.095494311063,7.627086714165628,-4941.205738814831,-2.4042105938580263,453.44167938251485,0.1341801468869797,-3654.5908517276475,-1.1980026197489804,465.19499850943976,0.07558554216139925,390.2103312102263,0.03632881372249006,666.0357437729399,0.0724725461060545,62661.0475872981,11.878586444273466,-7.769896416010965,0.7130233116642596,-5.7467334617878025,0.7315050501280441,0.6135939311622352,1.0473210410618958,98.53260009950887
2011-06-24,19521.959999999995,22117.253800636496,3671.31393318966,3.8828927596637373,-10200.064655667094,-3.8433811953092567,-1759.3380451916528,-0.4076731745571033,-1325.5457866494253,-0.2641439752443422,-680.4563380773179,-0.09726891084383056,-1982.169647730545,-0.23409618471590748,-128.35325467115763,-0.019621679559598502,34521.86759543403,16.599320902507372,-46.11813359655689,-7.954595362743552,-5.993265703770503,-3.076586018367866,-8.962096585759221,-0.5803308847840045,156.08568724947466
2011-10-19,42573.35999999984,70065.38183485811,5963.336989765128,7.241013890796101,-3652.2259143319243,-1.8530940058917458,920.2940016730427,0.20819152969017485,-1775.2344463977643,-0.4432645044202652,482.75563754164614,0.06451373549097969,843.1201756388182,0.06536012915420064,3443.994790400975,0.3050325838354606,63839.34060056819,8.511103248991812,-5.212596889773762,1.3134788929605017,-2.5336826831001016,0.6890073598392512,1.203333448786486,4.91540144392328,91.11395517837254
2011-05-06,36126.35000000002,35736.226733031566,3377.4590965840944,3.0372014213502285,-6944.700995698382,-2.8643848198384747,-749.1237120148726,-0.18273805983619046,123.7445199223439,0.02690162589156347,-1194.3642806841308,-0.19627298284764244,-245.95544475085626,-0.03711560205332581,-2674.8439226881237,-0.5268718184319623,44044.0114723615,9.451079213861869,-19.43322401544784,-2.0962585602873554,0.34627192413676083,-3.342166730714636,-0.6882524184443785,-7.484964606561897,123.24751519345749
2011-02-22,32498.350000000126,32955.443891151546,2018.5717125644514,1.4967239427019792,-13327.139495640113,-4.844611801012066,-869.418214922247,-0.24235802530635514,-4468.513846484631,-1.0663158457801207,-1672.7083445791432,-0.3396017347638094,-196.41469890086591,-0.03275532716201766,-2197.489065783804,-0.35408363437179113,53668.5558448979,6.125154069329446,-40.43987251289434,-2.6381626592372607,-13.559258559052262,-5.0756662544249975,-0.5960007686426665,-6.668060891675092,162.8518675765972
2011-04-03,6943.149999999999,6913.935019041938,4545.807869573511,3.902047991874119,-9412.534860489395,-3.945480208953281,-429.0009687112197,-0.12435423447277683,-3075.6432524825714,-0.781050287209598,-1656.5545620934963,-0.34325125041565835,0.0,0.0,0.0,0.0,16941.860793245112,65.74848992728054,-136.13860753053024,-6.204874178448183,-44.48470001543003,-23.959648991943297,0.0,0.0,245.03934078907125
2011-06-29,22088.32000000003,23427.431083401556,4900.034951236608,3.964525798552237,-7363.077225903617,-2.408272762208411,56.75665092674171,0.009827429935041238,-4796.675608682894,-0.7865555994317942,-3080.631465024333,-0.35569250739808067,-1415.5715087877252,-0.12342556509031061,377.9456942728357,0.043136508348094946,34748.64959536394,20.91580136888464,-31.429298413859776,0.24226578972610474,-20.474611969219968,-13.149676778718494,-6.04236761490535,1.613261364113507,148.32462625397932
2011-08-02,26580.600000000046,25949.6704560019,6767.938032823247,7.599984315706831,-11613.155299203267,-4.823379892345855,-650.6457315705484,-0.14600581908097487,-4778.762468728633,-0.843994162697919,-4235.31335441332,-0.5006582376021864,-1967.4590878305899,-0.1433621463476023,2596.256840875056,0.23961562302436396,39830.811524049954,26.08101726878728,-44.752611864160535,-2.507337165124039,-18.415503491002344,-16.321260655677168,-7.58182687200768,10.004970372464085,153.4925524067204
2011-01-05,32634.470000000052,31234.727361128927,3044.8273388865346,2.027397951104335,-13280.761781223715,-5.592559030632544,1377.0101182809158,0.4400082179896903,-4877.877750793195,-1.3296110969411623,428.29032011526215,0.10104523194339218,876.6469185526985,0.17519098283410076,-1349.4757099527633,-0.19321642919772047,45016.06790726319,9.748211673765942,-42.519217881028766,4.408586962710553,-15.616841134536777,1.3711991629171765,2.8066418138282527,-4.320433773442064,144.12185317578567
2011-06-06,17789.070000000032,18192.237978705816,3352.5854802132417,3.131004305512147,-12977.357307641421,-4.814774241144436,-673.0436183996135,-0.1515918633103025,-3383.433334247311,-0.6466967516867412,-1267.6628054724897,-0.1850829598771951,-1026.9207399928273,-0.10906148271266797,-1805.0723717147957,-0.2828916751240514,35973.14267596103,18.42865888263706,-71.33458413874939,-3.699619690482377,-18.598224903432172,-6.9681520599955915,-5.64482908147336,-9.922211735728444,197.73896272722428
